Date,Shipment,Mode,Product,SI QTY,QTY,Total Packages,Standard Total,Boxes Total,Warp Total,Returnable Total,Ratio Standard,Ratio Boxes,Ratio Warp,Ratio Returnable,110x110x115 QTY,110x110x90 QTY,110x110x65 QTY,80X120X115 QTY,80X120X90 QTY,80X120X65 QTY,42X46X68 QTY,47X66X68 QTY,53X53X58 QTY,57X64X84 QTY,68X74X86 QTY,70X100X90 QTY,27X27X22 QTY,53X53X19 QTY,WARP QTY,UNIT QTY,RETURNABLE QTY,Remark
04-03-2022,FEE,AIRCRAFT,INVERTER,2,19,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
04-03-2024,FEI,AIRCRAFT,INVERTER,4,550,6,4,2,0,0,4.00,0.67,0.00,0.00,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
04-03-2024,FEA TWMC,VESSEL,INVERTER,4,19,19,0,1,18,0,0.00,0.33,1.80,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,
04-03-2024,FEID,VESSEL,INVERTER,8,26,22,0,3,19,0,0.00,1.00,1.90,0.00,0,0,0,0,0,0,2,0,0,1,0,0,0,0,19,0,0,
04-03-2024,FEA NJ,AIRCRAFT,INVERTER,1,10,10,0,0,10,0,0.00,0.00,1.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
04-03-2024,FAP,VESSEL,INVERTER,9,57,12,3,6,3,0,3.00,2.00,0.30,0.00,1,1,1,0,0,0,2,0,0,1,2,1,0,0,3,0,0,
04-03-2025,FETW,VESSEL,INVERTER,8,291,28,4,7,17,0,4.00,2.33,1.70,0.00,3,1,0,0,0,0,2,0,0,1,1,3,0,0,17,0,0,
04-04-2022,FEI,AIRCRAFT,INVERTER,2,4,4,0,0,4,0,0.00,0.00,0.40,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
04-04-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,5,330,8,0,8,0,0,0.00,0.87,0.00,0.00,0,0,0,0,0,0,1,0,1,0,0,0,3,3,0,0,0,
04-04-2022,FEK,VESSEL,INVERTER,1,164,2,1,1,0,0,1.00,0.33,0.00,0.00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
04-04-2022,FEI,VESSEL,INVERTER,12,1344,36,20,9,7,0,20.00,3.00,0.70,0.00,11,8,1,0,0,0,2,1,0,1,0,5,0,0,7,0,0,
04-04-2022,FEI,AIRCRAFT,INVERTER,10,552,30,12,5,13,0,12.00,1.67,1.30,0.00,4,7,1,0,0,0,3,1,0,0,1,0,0,0,13,0,0,
04-04-2023,FEI,VESSEL,INVERTER,49,2003,249,26,27,196,0,26.00,9.00,19.60,0.00,19,4,3,0,0,0,6,2,0,9,2,8,0,0,196,0,0,
04-04-2023,FEID,VESSEL,INVERTER,19,122,24,2,16,6,0,2.00,5.33,0.60,0.00,0,2,0,0,0,0,12,1,0,2,0,1,0,0,6,0,0,
04-04-2023,FEA NJ AID,AIRCRAFT,INVERTER,2,6,6,0,0,6,0,0.00,0.00,0.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
04-04-2023,FEA NJ,COURIER,INVERTER,1,6,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
04-04-2023,FEA NJ AID,VESSEL,INVERTER,2,21,21,0,1,20,0,0.00,0.33,2.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,
04-04-2023,FEA NJ,VESSEL,INVERTER,19,228,64,5,10,49,0,5.00,3.33,4.90,0.00,0,0,0,0,5,0,2,4,0,1,1,2,0,0,49,0,0,
04-04-2024,FEE,VESSEL,INVERTER,72,3368,247,0,35,109,103,0.00,11.67,10.90,51.50,0,0,0,0,0,0,0,1,0,7,14,13,0,0,109,0,103,
04-04-2024,FEE,AIRCRAFT,INVERTER,8,606,15,5,4,6,0,5.00,1.33,0.60,0.00,0,0,0,3,2,0,0,0,0,2,0,2,0,0,6,0,0,
04-04-2024,FEK,VESSEL,INVERTER,10,96,31,0,3,28,0,0.00,1.00,2.80,0.00,0,0,0,0,0,0,0,1,0,1,1,0,0,0,28,0,0,
04-04-2024,FAP,VESSEL,INVERTER,13,290,13,3,10,0,0,3.00,3.33,0.00,0.00,0,1,2,0,0,0,5,1,0,1,0,3,0,0,0,0,0,
04-06-2024,FEE,VESSEL,INVERTER,30,2800,199,0,11,129,59,0.00,3.67,12.90,29.50,0,0,0,0,0,0,1,1,0,1,4,4,0,0,129,0,59,
04-06-2024,FEE,VESSEL,INVERTER,30,2561,192,0,13,113,66,0.00,4.33,11.30,33.00,0,0,0,0,0,0,3,1,0,0,1,8,0,0,113,0,66,
04-06-2024,FAP,VESSEL,INVERTER,1,6,6,0,0,6,0,0.00,0.00,0.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
04-06-2025,FEID,VESSEL,INVERTER,11,270,19,0,8,11,0,0.00,2.67,1.10,0.00,0,0,0,0,0,0,3,0,0,0,4,1,0,0,11,0,0,
04-06-2025,FEA NJ,VESSEL,INVERTER,6,416,62,11,2,49,0,11.00,0.67,4.90,0.00,0,0,0,10,1,0,0,0,0,1,1,0,0,0,49,0,0,
04-06-2025,FEI,VESSEL,INVERTER,3,3957,79,42,2,35,0,42.00,0.67,3.50,0.00,35,7,0,0,0,0,1,0,0,0,0,1,0,0,35,0,0,
04-06-2025,FEE,VESSEL,INVERTER,7,178,108,0,5,101,2,0.00,1.67,10.10,1.00,0,0,0,0,0,0,1,0,0,1,0,3,0,0,101,0,2,
04-06-2025,FEID,VESSEL,INVERTER,15,169,19,0,18,1,0,0.00,6.00,0.10,0.00,0,0,0,0,0,0,9,4,0,2,2,1,0,0,1,0,0,
04-07-2022,FEI,VESSEL,TEMPERATURE CONTROL,4,295,7,0,7,0,0,0.00,2.03,0.00,0.00,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,
04-07-2022,FEI,VESSEL,INVERTER,31,1701,214,15,14,185,0,15.00,4.67,18.50,0.00,7,7,1,0,0,0,4,2,0,1,1,6,0,0,185,0,0,
04-07-2022,FEI,AIRCRAFT,TEMPERATURE CONTROL,4,415,5,0,5,0,0,0.00,1.37,0.00,0.00,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,
04-07-2023,FEA NJ,VESSEL,INVERTER,18,612,63,6,16,41,0,6.00,5.33,4.10,0.00,0,0,0,4,2,0,6,0,0,2,3,5,0,0,41,0,0,
04-07-2023,FEA NJ AID,VESSEL,INVERTER,1,4,4,0,0,4,0,0.00,0.00,0.40,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
04-07-2023,FEA TWMC,AIRCRAFT,INVERTER,7,70,21,4,2,15,0,4.00,0.67,1.50,0.00,0,0,0,4,0,0,0,1,0,0,0,1,0,0,15,0,0,
04-07-2023,FEA NJ AID,AIRCRAFT,INVERTER,9,67,67,0,0,67,0,0.00,0.00,6.70,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,
04-07-2023,FEA TWMC,VESSEL,INVERTER,3,11,3,0,3,0,0,0.00,1.00,0.00,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
04-07-2023,FEA NJ,AIRCRAFT,INVERTER,2,43,5,2,1,2,0,2.00,0.33,0.20,0.00,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,
04-07-2023,FEF,AIRCRAFT,TEMPERATURE CONTROL,3,57,5,0,5,0,0,0.00,0.17,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,
04-07-2024,FAP,VESSEL,INVERTER,3,15,3,0,3,0,0,0.00,1.00,0.00,0.00,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,
04-07-2024,FEA Nakano,VESSEL,INVERTER,11,110,101,1,0,100,0,1.00,0.00,10.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,
04-07-2024,FAP,VESSEL,INVERTER,25,379,38,7,19,12,0,7.00,6.33,1.20,0.00,1,3,3,0,0,0,8,3,0,3,1,4,0,0,12,0,0,
04-07-2025,FEK,COURIER,INVERTER,5,20,12,0,2,10,0,0.00,0.67,1.00,0.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,
04-08-2022,FEI,VESSEL,INVERTER,31,1826,113,31,16,66,0,31.00,5.33,6.60,0.00,7,22,2,0,0,0,4,6,0,3,1,2,0,0,66,0,0,
04-08-2022,FAP,VESSEL,INVERTER,26,932,41,11,24,6,0,11.00,8.00,0.60,0.00,3,8,0,0,0,0,6,5,0,2,4,7,0,0,6,0,0,
04-08-2023,FEA TWMC,VESSEL,INVERTER,7,80,27,3,5,19,0,3.00,1.67,1.90,0.00,0,0,0,0,3,0,1,0,0,1,2,1,0,0,19,0,0,
04-08-2023,FAP,VESSEL,INVERTER,30,276,45,0,22,23,0,0.00,7.33,2.30,0.00,0,0,0,0,0,0,5,2,0,7,4,4,0,0,23,0,0,
04-08-2023,FAP,AIRCRAFT,TEMPERATURE CONTROL,1,105,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
04-09-2023,FEF,AIRCRAFT,TEMPERATURE CONTROL,15,255,20,0,20,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,
04-09-2024,FAP,VESSEL,INVERTER,54,5608,505,116,39,350,0,116.00,13.00,35.00,0.00,32,81,3,0,0,0,5,12,0,6,4,12,0,0,350,0,0,
04-09-2024,FEA NJ,AIRCRAFT,INVERTER,4,104,11,1,3,7,0,1.00,1.00,0.70,0.00,0,0,0,1,0,0,0,0,0,2,1,0,0,0,7,0,0,
04-09-2025,FEI,VESSEL,INVERTER,11,1239,38,17,8,13,0,17.00,2.67,1.30,0.00,5,11,1,0,0,0,2,2,0,1,1,2,0,0,13,0,0,
04-09-2025,FAP,VESSEL,INVERTER,23,317,80,8,19,53,0,8.00,6.33,5.30,0.00,6,2,0,0,0,0,4,1,0,4,5,5,0,0,53,0,0,
04-10-2022,FEA NJ,VESSEL,INVERTER,10,511,66,11,7,48,0,11.00,2.33,4.80,0.00,0,0,0,6,5,0,1,1,0,0,3,2,0,0,48,0,0,
04-10-2022,FEA,AIRCRAFT,TEMPERATURE CONTROL,9,1470,18,0,18,0,0,0.00,3.00,0.00,0.00,0,0,0,0,0,0,2,5,1,0,0,0,9,1,0,0,0,
04-10-2022,FEID,VESSEL,INVERTER,38,271,43,0,34,9,0,0.00,11.33,0.90,0.00,0,0,0,0,0,0,11,6,0,7,10,0,0,0,9,0,0,
04-10-2022,FEI,AIRCRAFT,INVERTER,1,20,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
04-10-2023,FEI,VESSEL,INVERTER,50,3400,226,65,29,132,0,65.00,9.67,13.20,0.00,61,3,1,0,0,0,9,6,0,4,4,6,0,0,132,0,0,
04-10-2023,FEI,VESSEL,TEMPERATURE CONTROL,5,162,6,0,6,0,0,0.00,0.50,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,
04-10-2023,FEA NJ,VESSEL,INVERTER,7,125,64,5,2,57,0,5.00,0.67,5.70,0.00,0,0,0,3,2,0,0,0,0,1,1,0,0,0,57,0,0,
04-10-2023,FEA TWMC,VESSEL,INVERTER,6,29,27,0,1,26,0,0.00,0.33,2.60,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,0,0,
04-11-2022,FEA,AIRCRAFT,TEMPERATURE CONTROL,6,1255,13,0,13,0,0,0.00,3.13,0.00,0.00,0,0,0,0,0,0,2,4,3,0,0,0,3,1,0,0,0,
04-11-2024,FEC,VESSEL,TEMPERATURE CONTROL,3,440,5,0,5,0,0,0.00,1.07,0.00,0.00,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,
04-11-2024,FEK,VESSEL,INVERTER,2,16,8,0,1,7,0,0.00,0.33,0.70,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,
04-12-2023,FEI,VESSEL,TEMPERATURE CONTROL,1,200,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
04-12-2023,FEI,VESSEL,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
04-12-2023,FEC,AIRCRAFT,TEMPERATURE CONTROL,10,610,10,0,10,0,0,0.00,2.13,0.00,0.00,0,0,0,0,0,0,3,2,1,0,0,0,0,4,0,0,0,
04-12-2024,FEE,VESSEL,INVERTER,1,383,29,0,0,24,5,0.00,0.00,2.40,2.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,5,
04-12-2025,FEI,AIRCRAFT,INVERTER,2,181,2,2,0,0,0,2.00,0.00,0.00,0.00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05-01-2022,FAP,COURIER,INVERTER,1,5,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
05-01-2022,FAP,VESSEL,INVERTER,30,734,70,19,27,24,0,19.00,9.00,2.40,0.00,15,4,0,0,0,0,8,4,0,3,3,9,0,0,24,0,0,
05-01-2022,FEID,VESSEL,INVERTER,16,95,16,0,16,0,0,0.00,5.33,0.00,0.00,0,0,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,
05-01-2022,FAP,AIRCRAFT,INVERTER,5,179,5,1,4,0,0,1.00,1.33,0.00,0.00,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,
05-01-2022,FEID,AIRCRAFT,INVERTER,13,84,13,0,13,0,0,0.00,4.33,0.00,0.00,0,0,0,0,0,0,7,3,0,2,1,0,0,0,0,0,0,
05-01-2023,FEID,VESSEL,INVERTER,2,2,2,0,0,2,0,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
05-01-2023,FEI,AIRCRAFT,INVERTER,1,22,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
05-01-2023,FEE,VESSEL,INVERTER,6,672,36,10,6,20,0,10.00,2.00,2.00,0.00,0,0,0,3,7,0,1,1,0,1,3,0,0,0,20,0,0,
05-01-2023,FEI,VESSEL,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
05-01-2024,FEE,AIRCRAFT,INVERTER,38,441,106,20,18,68,0,20.00,6.00,6.80,0.00,0,0,0,2,18,0,1,2,0,2,5,8,0,0,68,0,0,
05-02-2024,FEF,AIRCRAFT,TEMPERATURE CONTROL,1,20,1,0,1,0,0,0.00,0.03,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
05-02-2025,FEE,AIRCRAFT,INVERTER,1,143,2,1,1,0,0,1.00,0.33,0.00,0.00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
05-02-2025,FEK,VESSEL,INVERTER,6,41,28,0,3,25,0,0.00,1.00,2.50,0.00,0,0,0,0,0,0,0,0,0,1,2,0,0,0,25,0,0,
05-02-2025,FETW,VESSEL,INVERTER,15,901,33,4,14,15,0,4.00,4.67,1.50,0.00,3,1,0,0,0,0,1,3,0,4,3,3,0,0,15,0,0,
05-02-2026,FEI,SEA,INVERTER,4,759,61,16,2,43,0,16.00,0.67,4.30,0.00,12,3,1,0,0,0,1,0,0,0,0,1,0,0,43,0,0,
05-02-2026,FEA NJ,SEA,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
05-02-2026,FEI,AIR,INVERTER,1,33,1,1,0,0,0,1.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
05-03-2024,FETW,VESSEL,INVERTER,5,125,16,4,4,8,0,4.00,1.33,0.80,0.00,2,1,1,0,0,0,1,1,0,2,0,0,0,0,8,0,0,
05-03-2024,FEA NJ,VESSEL,INVERTER,14,316,45,8,9,28,0,8.00,3.00,2.80,0.00,0,0,0,1,6,1,3,1,0,1,0,4,0,0,28,0,0,
05-03-2024,FEA NJ,AIRCRAFT,INVERTER,3,16,16,0,0,16,0,0.00,0.00,1.60,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,
05-04-2022,FEID,AIRCRAFT,INVERTER,11,86,11,0,10,1,0,0.00,3.33,0.10,0.00,0,0,0,0,0,0,6,1,0,1,2,0,0,0,1,0,0,
05-04-2022,FEE,AIRCRAFT,INVERTER,1,10,2,0,2,0,0,0.00,0.67,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,
05-04-2022,FEE,VESSEL,INVERTER,19,503,63,0,9,42,12,0.00,2.70,4.20,6.00,0,0,0,0,0,0,1,0,0,2,4,1,1,0,42,0,12,
05-04-2022,FEA TWMC,AIRCRAFT,INVERTER,1,2,2,0,0,2,0,0.00,0.00,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
05-05-2022,FEA NJ,AIRCRAFT,INVERTER,1,12,12,0,0,12,0,0.00,0.00,1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
05-05-2022,FEA TWMC,AIRCRAFT,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
05-06-2024,FEE,AIRCRAFT,INVERTER,4,62,11,9,2,0,0,9.00,0.67,0.00,0.00,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,
05-06-2024,FEA IDEC,VESSEL,INVERTER,2,6,6,0,1,5,0,0.00,0.33,0.50,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,
05-06-2024,FETW,VESSEL,INVERTER,5,140,16,1,1,14,0,1.00,0.33,1.40,0.00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,
05-06-2024,FEID,VESSEL,INVERTER,11,160,12,0,9,3,0,0.00,3.00,0.30,0.00,0,0,0,0,0,0,4,2,0,2,0,1,0,0,3,0,0,
05-06-2025,FEE,AIRCRAFT,INVERTER,4,13,4,1,3,0,0,1.00,1.00,0.00,0.00,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,
05-07-2022,FEA TWMC,AIRCRAFT,INVERTER,3,30,30,0,0,30,0,0.00,0.00,3.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,
05-07-2022,FEA,AIRCRAFT,TEMPERATURE CONTROL,10,1248,19,0,19,0,0,0.00,3.63,0.00,0.00,0,0,0,0,0,0,2,1,7,0,0,0,7,2,0,0,0,
05-07-2022,FEA NJ,AIRCRAFT,INVERTER,2,4,4,0,0,4,0,0.00,0.00,0.40,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
05-07-2022,FEID,VESSEL,INVERTER,12,136,13,1,12,0,0,1.00,4.00,0.00,0.00,1,0,0,0,0,0,4,4,0,2,0,2,0,0,0,0,0,
05-07-2022,FEA NJ,VESSEL,INVERTER,13,712,63,11,5,47,0,11.00,1.67,4.70,0.00,0,0,0,4,7,0,1,2,0,0,0,2,0,0,47,0,0,
05-07-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,18,509,23,2,21,0,0,2.00,2.80,0.00,0.00,0,2,0,0,0,0,3,1,0,2,0,1,10,4,0,0,0,
05-07-2023,FEID,VESSEL,INVERTER,15,43,22,1,11,10,0,1.00,3.67,1.00,0.00,0,1,0,0,0,0,5,3,0,1,0,2,0,0,10,0,0,
05-07-2023,FEE,VESSEL,INVERTER,49,6652,154,0,25,41,88,0.00,8.03,4.10,44.00,0,0,0,0,0,0,9,1,0,4,5,5,1,0,41,0,88,
05-07-2024,FEA NJ,VESSEL,INVERTER,10,1858,42,20,6,16,0,20.00,2.00,1.60,0.00,0,0,0,15,5,0,1,1,0,2,1,1,0,0,16,0,0,
05-08-2022,FEI,VESSEL,TEMPERATURE CONTROL,4,617,6,0,6,0,0,0.00,1.10,0.00,0.00,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,
05-08-2022,FEI,AIRCRAFT,TEMPERATURE CONTROL,2,69,2,0,2,0,0,0.00,0.07,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
05-08-2022,FEI,AIRCRAFT,INVERTER,2,6,5,0,1,4,0,0.00,0.33,0.40,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
05-08-2025,FEE,AIRCRAFT,INVERTER,7,1931,40,39,1,0,0,39.00,0.33,0.00,0.00,0,0,0,33,6,0,0,0,0,0,1,0,0,0,0,0,0,
05-09-2022,FEI,VESSEL,TEMPERATURE CONTROL,4,63,6,0,6,0,0,0.00,0.20,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,
05-09-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,7,159,8,0,8,0,0,0.00,0.57,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,
05-09-2024,FEA TWMC,VESSEL,INVERTER,5,51,20,1,3,16,0,1.00,1.00,1.60,0.00,0,0,0,1,0,0,0,0,0,0,2,1,0,0,16,0,0,
05-09-2025,FEK,AIRCRAFT,INVERTER,1,3,3,0,0,3,0,0.00,0.00,0.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
05-09-2025,FEI,AIRCRAFT,INVERTER,4,353,14,4,5,5,0,4.00,1.67,0.50,0.00,2,2,0,0,0,0,0,2,0,0,0,3,0,0,5,0,0,
05-10-2022,FAP,VESSEL,INVERTER,5,14,9,0,2,7,0,0.00,0.67,0.70,0.00,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,
05-10-2022,FEA IDEC,AIRCRAFT,INVERTER,1,1,1,0,0,1,0,0.00,0.00,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
05-10-2023,FAP,VESSEL,INVERTER,28,144,49,8,14,27,0,8.00,4.67,2.70,0.00,1,7,0,0,0,0,3,4,0,3,4,0,0,0,27,0,0,
05-11-2024,FEID,VESSEL,INVERTER,18,184,18,0,17,1,0,0.00,5.67,0.10,0.00,0,0,0,0,0,0,5,4,0,5,3,0,0,0,1,0,0,
06-01-2022,FEI,AIRCRAFT,TEMPERATURE CONTROL,15,759,20,0,20,0,0,0.00,2.77,0.00,0.00,0,0,0,0,0,0,3,0,4,0,0,0,4,9,0,0,0,
06-01-2022,FEA,COURIER,TEMPERATURE CONTROL,3,262,4,0,4,0,0,0.00,1.03,0.00,0.00,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,
06-01-2022,FEE,VESSEL,INVERTER,22,2619,79,12,18,20,29,12.00,6.00,2.00,14.50,0,0,0,8,2,2,0,1,0,9,6,2,0,0,20,0,29,
06-01-2022,FEE,VESSEL,INVERTER,14,2304,65,0,9,37,19,0.00,3.00,3.70,9.50,0,0,0,0,0,0,0,2,0,2,2,3,0,0,37,0,19,
06-01-2023,FEID,AIRCRAFT,TEMPERATURE CONTROL,8,143,10,0,10,0,0,0.00,0.93,0.00,0.00,0,0,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0,
06-01-2025,FEE,VESSEL,INVERTER,1,8058,58,0,0,0,58,0.00,0.00,0.00,29.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,
06-01-2026,FEA NJ,VESSEL,INVERTER,2,214,6,4,2,0,0,4.00,0.67,0.00,0.00,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,
06-01-2026,FEA FRE,VESSEL,INVERTER,1,50,50,0,0,50,0,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
06-02-2023,FEI,VESSEL,INVERTER,7,129,7,3,4,0,0,3.00,1.33,0.00,0.00,0,3,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,
06-02-2023,FEI,VESSEL,TEMPERATURE CONTROL,5,115,7,0,7,0,0,0.00,0.53,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,
06-02-2023,FEI,AIRCRAFT,INVERTER,25,1240,125,28,10,87,0,28.00,3.33,8.70,0.00,23,4,1,0,0,0,1,3,0,3,0,3,0,0,87,0,0,
06-02-2023,FAP,VESSEL,INVERTER,5,121,17,12,5,0,0,12.00,1.67,0.00,0.00,0,12,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,
06-02-2024,FEA,VESSEL,TEMPERATURE CONTROL,8,481,12,0,12,0,0,0.00,1.60,0.00,0.00,0,0,0,0,0,0,3,0,1,0,0,0,4,4,0,0,0,
06-02-2024,FEE,AIRCRAFT,INVERTER,5,106,28,0,16,12,0,0.00,5.33,1.20,0.00,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,0,0,
06-02-2024,FEID,VESSEL,INVERTER,14,61,16,0,11,5,0,0.00,3.67,0.50,0.00,0,0,0,0,0,0,4,1,0,5,0,1,0,0,5,0,0,
06-02-2024,FEA TWMC,VESSEL,INVERTER,2,14,14,0,0,14,0,0.00,0.00,1.40,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,
06-02-2025,FAP,VESSEL,INVERTER,20,154,27,0,15,12,0,0.00,5.00,1.20,0.00,0,0,0,0,0,0,6,4,0,2,2,1,0,0,12,0,0,
06-02-2026,FAP,SEA,INVERTER,14,340,23,3,12,8,0,3.00,4.00,0.80,0.00,2,1,0,0,0,0,4,1,0,2,2,3,0,0,8,0,0,
06-02-2026,FEA NJ,SEA,INVERTER,2,42,13,1,2,10,0,1.00,0.67,1.00,0.00,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10,0,0,
06-03-2024,FAP,VESSEL,INVERTER,7,31,27,0,1,26,0,0.00,0.33,2.60,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,
06-03-2024,FEA NJ,VESSEL,INVERTER,7,909,57,5,2,50,0,5.00,0.67,5.00,0.00,0,0,0,5,0,0,1,0,0,0,0,1,0,0,50,0,0,
06-06-2022,FEE,VESSEL,INVERTER,50,6589,389,88,43,258,0,88.00,14.33,25.80,0.00,0,0,0,75,12,1,7,5,0,4,8,19,0,0,258,0,0,
06-06-2022,FEF,AIRCRAFT,TEMPERATURE CONTROL,7,408,11,0,11,0,0,0.00,1.87,0.00,0.00,0,0,0,0,0,0,3,1,1,0,0,0,3,3,0,0,0,
06-06-2022,FEI,VESSEL,INVERTER,20,1010,37,15,13,9,0,15.00,4.33,0.90,0.00,10,2,3,0,0,0,2,5,0,2,1,3,0,0,9,0,0,
06-06-2022,FEI,AIRCRAFT,INVERTER,1,3,1,0,1,0,0,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
06-06-2023,FEA TWMC,AIRCRAFT,INVERTER,3,101,26,6,2,18,0,6.00,0.67,1.80,0.00,0,0,0,0,6,0,1,0,0,0,0,1,0,0,18,0,0,
06-06-2023,FEA NJ,AIRCRAFT,INVERTER,2,49,10,0,1,9,0,0.00,0.33,0.90,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,
